Ngày đăng,Năm SX,Xuất xứ,Địa điểm,Kiểu dáng,Số km đã đi,Hộp số,Tình trạng,Nhiên liệu,Giá
2025-10-14,2018,Việt Nam,"CT5 - Đơn nguyên 3 - Mỹ Đình II, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",Sedan,29300,Tự động,Đã sử dụng,Xăng,415000000
2025-10-14,2007,Đức,"Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",Sedan,170368,Tự động,Đã sử dụng,Xăng,205000000
2025-10-14,2022,Việt Nam,"Phường Đại Kim, Quận Hoàng Mai, Hà Nội",SUV / Cross over,45000,Tự động,Đã sử dụng,Xăng,1400000000
2025-10-14,2025,Đang cập nhật,"Phường Ngọc Lâm, Quận Long Biên, Hà Nội",SUV / Cross over,51,Tự động,Đã sử dụng,Điện,1300000000
2025-10-14,2022,Việt Nam,"Phường Mai Động, Quận Hoàng Mai, Hà Nội",SUV / Cross over,52000,Tự động,Đã sử dụng,Xăng,535000000
2025-10-14,2019,Việt Nam,"QL3 Lộc Hà, Xã Mai Lâm, Huyện Đông Anh, Hà Nội",Minivan (MPV),80000,Số sàn,Đã sử dụng,Dầu,455000000
2025-10-14,2016,Đang cập nhật,"Phường Hà Cầu, Quận Hà Đông, Hà Nội",SUV / Cross over,120000,Tự động,Đã sử dụng,Xăng,2150000000
2025-10-14,2020,Đang cập nhật,"Phường Xuân Tảo, Quận Bắc Từ Liêm, Hà Nội",Unknown,50000,Tự động,Đã sử dụng,Xăng,948000000
2025-10-14,2015,Đang cập nhật,"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Unknown,87000,Tự động,Đã sử dụng,Xăng,899000000
2025-10-14,2017,Việt Nam,"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Sedan,75000,Tự động,Đã sử dụng,Xăng,679000000
2025-10-14,2020,Việt Nam,"Phường Đức Giang, Quận Long Biên, Hà Nội",Sedan,69000,Tự động,Đã sử dụng,Xăng,480000000
2025-10-14,2016,Việt Nam,"25T2 Hoàng Đạo Thúy , Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",Sedan,176729,Tự động,Đã sử dụng,Xăng,1100000000
2025-10-14,2018,Đang cập nhật,"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",SUV / Cross over,76000,Tự động,Đã sử dụng,Xăng,999000000
2025-10-14,2025,Nước khác,"Phường Gia Thụy, Quận Long Biên, Hà Nội",Unknown,0,Tự động,Mới,Xăng,590000000
2025-10-14,2022,Việt Nam,"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",SUV / Cross over,33000,Tự động,Đã sử dụng,Xăng,1719000000
2025-10-14,2021,Nước khác,"Số 11 Ngõ 103 Cổ Linh, Phường Thạch Bàn, Quận Long Biên, Hà Nội",Minivan (MPV),185500,Tự động,Đã sử dụng,Xăng,450000000
2025-10-14,2021,Đang cập nhật,"Phường Đại Kim, Quận Hoàng Mai, Hà Nội",SUV / Cross over,38000,Tự động,Đã sử dụng,Xăng,1590000000
2025-10-14,2019,Việt Nam,"Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",SUV / Cross over,92000,Tự động,Đã sử dụng,Xăng,398000000
2025-10-14,2020,Đang cập nhật,"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Sedan,50000,Tự động,Đã sử dụng,Xăng,866000000
2025-10-14,2020,Thái Lan,"Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",Pick-up (bán tải),70000,Tự động,Đã sử dụng,Dầu,888000000
2025-10-14,2022,Đức,"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Sedan,14000,Tự động,Đã sử dụng,Xăng,1739000000
2025-10-14,2025,Thái Lan,"Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",Pick-up (bán tải),1000,Tự động,Đã sử dụng,Dầu,615000000
2025-10-14,2016,Nhật Bản,"Đường Phạm Văn Đồng, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",SUV / Cross over,83000,Tự động,Đã sử dụng,Xăng,1790000000
2025-10-14,2022,Đang cập nhật,"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Sedan,30000,Tự động,Đã sử dụng,Xăng,1699000000
2025-10-14,2024,Việt Nam,"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",SUV / Cross over,13000,Tự động,Đã sử dụng,Xăng,1639000000
2025-10-14,2018,Việt Nam,"Đường Phạm Hùng, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",Sedan,90000,Tự động,Đã sử dụng,Xăng,660000000
2025-10-14,2017,Đức,"Phường Láng Thượng, Quận Đống Đa, Hà Nội",SUV / Cross over,68000,Tự động,Đã sử dụng,Xăng,1750000000
2025-10-14,2016,Đang cập nhật,"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",SUV / Cross over,75000,Tự động,Đã sử dụng,Xăng,555000000
2025-10-14,2019,Việt Nam,"Thị trấn Chi Đông, Huyện Mê Linh, Hà Nội",Sedan,200000,Số sàn,Đã sử dụng,Xăng,275000000
2025-10-14,2013,Đức,"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Hatchback,135000,Tự động,Đã sử dụng,Xăng,339000000
2025-10-14,2018,Đang cập nhật,"Phường Bùi Thị Xuân, Quận Hai Bà Trưng, Hà Nội",Sedan,56000,Tự động,Đã sử dụng,Xăng,448000000
2025-10-14,2019,Thái Lan,"Phường Phú Đô, Quận Nam Từ Liêm, Hà Nội",Hatchback,83256,Tự động,Đã sử dụng,Xăng,385000000
2025-10-14,2022,Nước khác,"Xã Tân Triều, Huyện Thanh Trì, Hà Nội",Minivan (MPV),69000,Tự động,Đã sử dụng,Xăng,452000000
2025-10-14,2024,Việt Nam,"Phường Ngọc Khánh, Quận Ba Đình, Hà Nội",SUV / Cross over,15000,Tự động,Đã sử dụng,Xăng,1099000000
2025-10-14,2016,Đang cập nhật,"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",SUV / Cross over,86000,Tự động,Đã sử dụng,Xăng,2265000000
2025-10-14,2022,Việt Nam,"Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",SUV / Cross over,20000,Tự động,Đã sử dụng,Xăng,675000000
2025-10-14,2016,Nhật Bản,"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",SUV / Cross over,95000,Tự động,Đã sử dụng,Xăng,1250000000
2025-10-14,2010,Việt Nam,"Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",Sedan,120000,Tự động,Đã sử dụng,Xăng,218000000
2025-10-14,2023,Đang cập nhật,"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",SUV / Cross over,17000,Tự động,Đã sử dụng,Xăng,923000000
2025-10-14,2016,Việt Nam,"Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",SUV / Cross over,91000,Tự động,Đã sử dụng,Xăng,444000000
2025-10-14,2024,Thái Lan,"Phường Láng Hạ, Quận Đống Đa, Hà Nội",SUV / Cross over,0,Tự động,Mới,Xăng,560000000
2025-10-14,2019,Việt Nam,"Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",Sedan,68000,Tự động,Đã sử dụng,Xăng,389000000
2025-10-14,2021,Nước khác,"Xã Tân Triều, Huyện Thanh Trì, Hà Nội",Minivan (MPV),63000,Tự động,Đã sử dụng,Xăng,399000000
2025-10-14,2012,Việt Nam,"Phường Xuân La, Quận Tây Hồ, Hà Nội",SUV / Cross over,115936,Tự động,Đã sử dụng,Xăng,245000000
2025-10-14,2021,Đang cập nhật,"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Unknown,35000,Tự động,Đã sử dụng,Xăng,1689000000
2025-10-14,2024,Việt Nam,"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",SUV / Cross over,9999,Tự động,Đã sử dụng,Xăng,1939000000
2025-10-14,2025,Việt Nam,"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",SUV / Cross over,2700,Tự động,Đã sử dụng,Xăng,2179000000
2025-10-14,2025,Việt Nam,"Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",SUV / Cross over,0,Tự động,Mới,Điện,1290000000
2025-10-14,2022,Việt Nam,"Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",Unknown,60000,Tự động,Đã sử dụng,Dầu,980000000
2025-10-14,2016,Đang cập nhật,"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",SUV / Cross over,70000,Tự động,Đã sử dụng,Xăng,556000000
2025-10-14,2022,Việt Nam,"Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",SUV / Cross over,20000,Tự động,Đã sử dụng,Điện,419000000
2025-10-14,2020,Thái Lan,"Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",Pick-up (bán tải),68000,Tự động,Đã sử dụng,Dầu,499000000
2025-10-14,2008,Thái Lan,"Phường Kiến Hưng, Quận Hà Đông, Hà Nội",Sedan,14,Tự động,Đã sử dụng,Xăng,220000000
2025-10-14,2017,Việt Nam,"Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",SUV / Cross over,74000,Tự động,Đã sử dụng,Xăng,499000000
2025-10-14,2024,Việt Nam,"Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",SUV / Cross over,0,Tự động,Đã sử dụng,Điện,589000000
2025-10-14,2019,Việt Nam,"Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",Sedan,0,Tự động,Đã sử dụng,Xăng,425000000
2025-10-14,2013,Việt Nam,"Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",SUV / Cross over,10000,Tự động,Đã sử dụng,Xăng,368000000
2025-10-14,2011,Việt Nam,"Xã Cổ Loa, Huyện Đông Anh, Hà Nội",Minivan (MPV),150000,Số sàn,Đã sử dụng,Xăng,205000000
2025-10-14,2013,Việt Nam,"Xã Cổ Loa, Huyện Đông Anh, Hà Nội",Minivan (MPV),150000,Số sàn,Đã sử dụng,Xăng,215000000
2025-10-14,2016,Việt Nam,"Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",Sedan,92000,Tự động,Đã sử dụng,Xăng,348000000
2025-10-14,2017,Việt Nam,"Phường Thanh Xuân Nam, Quận Thanh Xuân, Hà Nội",Sedan,16000,Tự động,Đã sử dụng,Xăng,348000000
2025-10-14,2016,Đang cập nhật,"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Sedan,50000,Tự động,Đã sử dụng,Xăng,609000000
2025-10-14,2013,Hàn Quốc,"Xã Cổ Loa, Huyện Đông Anh, Hà Nội",Sedan,150000,Tự động,Đã sử dụng,Xăng,250000000
2025-10-14,2018,Việt Nam,"Xã Cổ Loa, Huyện Đông Anh, Hà Nội",Sedan,85000,Tự động,Đã sử dụng,Xăng,385000000
2025-10-14,2018,Việt Nam,"Phố Sa Đôi, Phường Phú Đô, Quận Nam Từ Liêm, Hà Nội",Hatchback,90000,Tự động,Đã sử dụng,Xăng,430000000
2025-10-14,2019,Nước khác,"Phố Sa Đôi, Phường Phú Đô, Quận Nam Từ Liêm, Hà Nội",SUV / Cross over,150000,Tự động,Đã sử dụng,Xăng,720000000
2025-10-14,2015,Việt Nam,"Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",Sedan,110000,Tự động,Đã sử dụng,Xăng,1130000000
2025-10-14,2023,Đang cập nhật,"Phường Ngọc Lâm, Quận Long Biên, Hà Nội",SUV / Cross over,4000,Tự động,Đã sử dụng,Điện,800000000
2025-10-14,2016,Thái Lan,"Phường Đại Kim, Quận Hoàng Mai, Hà Nội",Sedan,62000,Tự động,Đã sử dụng,Xăng,235000000
2025-10-14,2007,Việt Nam,"Xã Cổ Loa, Huyện Đông Anh, Hà Nội",SUV / Cross over,150000,Số sàn,Đã sử dụng,Xăng,210000000
2025-10-14,2011,Việt Nam,"Xã Cổ Loa, Huyện Đông Anh, Hà Nội",SUV / Cross over,100000,Tự động,Đã sử dụng,Xăng,295000000
2025-10-14,2013,Đức,"Phường Gia Thụy, Quận Long Biên, Hà Nội",Sedan,90000,Tự động,Đã sử dụng,Xăng,465000000
2025-10-14,2017,Đang cập nhật,"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Sedan,60000,Tự động,Đã sử dụng,Xăng,763000000
2025-10-14,2021,Đang cập nhật,"Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",SUV / Cross over,50000,Tự động,Đã sử dụng,Xăng,505000000
2025-10-14,2021,Đang cập nhật,"Phường Gia Thụy, Quận Long Biên, Hà Nội",Unknown,60000,Tự động,Đã sử dụng,Xăng,428000000
2025-10-14,2018,Việt Nam,"Thị trấn Văn Điển, Huyện Thanh Trì, Hà Nội",Unknown,70000,Số sàn,Đã sử dụng,Xăng,92000000
2025-10-14,2018,Đang cập nhật,"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",SUV / Cross over,82000,Tự động,Đã sử dụng,Xăng,518000000
2025-10-14,2020,Nước khác,"Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",SUV / Cross over,110000,Tự động,Đã sử dụng,Xăng,805000000
2025-10-14,2019,Thái Lan,"Toà K3, The K-Park, Văn Phú, Phường Phú La, Quận Hà Đông, Hà Nội",Hatchback,130000,Tự động,Đã sử dụng,Xăng,256000000
2025-10-14,2018,Đang cập nhật,"Phường Gia Thụy, Quận Long Biên, Hà Nội",SUV / Cross over,79999,Tự động,Đã sử dụng,Xăng,745000000
2025-10-14,2022,Việt Nam,"Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",SUV / Cross over,71000,Tự động,Đã sử dụng,Xăng,585000000
2025-10-14,2016,Đang cập nhật,"Phường Gia Thụy, Quận Long Biên, Hà Nội",Unknown,67000,Tự động,Đã sử dụng,Xăng,269000000
2025-10-14,2014,Mỹ,"Phường Long Biên, Quận Long Biên, Hà Nội",SUV / Cross over,110000,Tự động,Đã sử dụng,Xăng,530000000
2025-10-14,2017,Việt Nam,"Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",Sedan,90000,Tự động,Đã sử dụng,Xăng,358000000
2025-10-14,2021,Việt Nam,"Xã An Khánh, Huyện Hoài Đức, Hà Nội",SUV / Cross over,70000,5,Đã sử dụng,Xăng,620000000
2025-10-14,2015,Đang cập nhật,"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Sedan,83000,Tự động,Đã sử dụng,Xăng,636000000
2025-10-14,2015,Đang cập nhật,"Phường Nghĩa Tân, Quận Cầu Giấy, Hà Nội",Unknown,69000,Tự động,Đã sử dụng,Xăng,680000000
2025-10-14,2022,Nhật Bản,"Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",SUV / Cross over,95000,Tự động,Đã sử dụng,Xăng,2740000000
2025-10-14,2021,Đang cập nhật,", Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Unknown,38000,Tự động,Đã sử dụng,Xăng,899000000
2025-10-14,2020,Đang cập nhật,"Phường Bồ Đề, Quận Long Biên, Hà Nội",SUV / Cross over,55998,Tự động,Đã sử dụng,Dầu,665000000
2025-10-14,2016,Việt Nam,"Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",Sedan,95000,Tự động,Đã sử dụng,Xăng,280000000
2025-10-14,2016,Việt Nam,"Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",Sedan,86000,Tự động,Đã sử dụng,Xăng,508000000
2025-10-14,2009,Đang cập nhật,"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",SUV / Cross over,100000,Tự động,Đã sử dụng,Xăng,335000000
2025-10-14,2023,Đang cập nhật,"Phường Ngọc Lâm, Quận Long Biên, Hà Nội",SUV / Cross over,5000,Tự động,Đã sử dụng,Điện,730000000
2025-10-14,2022,Việt Nam,"Phường Gia Thụy, Quận Long Biên, Hà Nội",SUV / Cross over,20000,Tự động,Đã sử dụng,Xăng,825000000
2025-10-14,2014,Đang cập nhật,"Phường Nghĩa Tân, Quận Cầu Giấy, Hà Nội",Unknown,68000,Tự động,Đã sử dụng,Xăng,600000000
2025-10-14,2019,Thái Lan,"Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",Hatchback,65000,Tự động,Đã sử dụng,Xăng,465000000
2025-10-14,2017,Việt Nam,"Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",SUV / Cross over,120000,Tự động,Đã sử dụng,Xăng,830000000
2025-10-14,2020,Việt Nam,"Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",Sedan,70000,Tự động,Đã sử dụng,Xăng,399000000
2025-10-14,2011,Việt Nam,"Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",SUV / Cross over,16000,Số sàn,Đã sử dụng,Dầu,393000000
2025-10-14,2009,Việt Nam,"Phường Đại Kim, Quận Hoàng Mai, Hà Nội",Sedan,180000,Tự động,Đã sử dụng,Xăng,280000000
2025-10-14,2021,Đang cập nhật,"Phường Lê Đại Hành, Quận Hai Bà Trưng, Hà Nội",Sedan,55000,Tự động,Đã sử dụng,Xăng,430000000
2025-10-14,2014,Việt Nam,"Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",Sedan,129000,Tự động,Đã sử dụng,Xăng,435000000
2025-10-14,2017,Việt Nam,"Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",SUV / Cross over,10000,Tự động,Đã sử dụng,Dầu,560000000
2025-10-14,2021,Thái Lan,"Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",Pick-up (bán tải),90000,Tự động,Đã sử dụng,Dầu,535000000
2025-10-14,2015,Thái Lan,"Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",Pick-up (bán tải),150000,Số sàn,Đã sử dụng,Dầu,380000000
2025-10-14,2019,Việt Nam,"Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",Sedan,130000,Tự động,Đã sử dụng,Xăng,815000000
2025-10-14,2019,Việt Nam,"Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội",SUV / Cross over,14000,Tự động,Đã sử dụng,Xăng,640000000
2025-10-14,2021,Việt Nam,"Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",Van,18000,Số sàn,Đã sử dụng,Xăng,205000000
2025-10-14,2022,Đang cập nhật,"Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",Sedan,30000,Tự động,Đã sử dụng,Xăng,505000000
2025-10-14,2025,Nước khác,"Phường Việt Hưng, Quận Long Biên, Hà Nội",Unknown,0,Tự động,Mới,Xăng,578000000
2025-10-14,2019,Việt Nam,"QL3 Lộc Hà, Xã Mai Lâm, Huyện Đông Anh, Hà Nội",Sedan,80000,Tự động,Đã sử dụng,Xăng,355000000
2025-10-14,2019,Việt Nam,"Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",Hatchback,36000,Tự động,Đã sử dụng,Xăng,295000000
2025-10-14,2022,Nước khác,"Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",Minivan (MPV),24000,Tự động,Đã sử dụng,Xăng,545000000
2025-10-14,2018,Việt Nam,"Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",SUV / Cross over,80000,Tự động,Đã sử dụng,Xăng,570000000
2025-10-14,2020,Nước khác,"Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",SUV / Cross over,50000,Tự động,Đã sử dụng,Xăng,490000000
2025-10-14,2018,Việt Nam,"Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",Sedan,50000,Tự động,Đã sử dụng,Xăng,410000000
2025-10-14,2013,Việt Nam,"Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",SUV / Cross over,15000,Tự động,Đã sử dụng,Xăng,245000000
2025-10-14,2025,Việt Nam,"Phố Yên Lãng, Phường Láng Hạ, Quận Đống Đa, Hà Nội",SUV / Cross over,0,Tự động,Mới,Điện,1446000000
2025-10-14,2021,Việt Nam,"Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",Sedan,44000,Tự động,Đã sử dụng,Xăng,425000000
2025-10-14,2017,Việt Nam,"Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",SUV / Cross over,90000,Tự động,Đã sử dụng,Xăng,345000000
2025-10-14,2016,Việt Nam,"Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",Sedan,89000,Tự động,Đã sử dụng,Xăng,363000000
2025-10-14,2021,Việt Nam,"Xã Dân Hòa, Huyện Thanh Oai, Hà Nội",Sedan,90000,Số sàn,Đã sử dụng,Xăng,325000000
2025-10-14,2018,Thái Lan,"Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",SUV / Cross over,59000,Tự động,Đã sử dụng,Xăng,735000000
2025-10-14,2016,Hàn Quốc,"Xã Thái Hòa, Huyện Ba Vì, Hà Nội",Unknown,99000,Số sàn,Đã sử dụng,Dầu,495000000
2025-10-14,2010,Việt Nam,"QL3 Lộc Hà, Xã Mai Lâm, Huyện Đông Anh, Hà Nội",Minivan (MPV),10000,Số sàn,Đã sử dụng,Dầu,280000000
2025-10-14,2021,Đức,"Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",SUV / Cross over,71000,Tự động,Đã sử dụng,Xăng,595000000
2025-10-14,2018,Việt Nam,"Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",Hatchback,110000,Số sàn,Đã sử dụng,Xăng,125000000
2025-10-14,2021,Việt Nam,"Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",SUV / Cross over,23000,Tự động,Đã sử dụng,Xăng,435000000
2025-10-14,2009,Hàn Quốc,"Xã Tân Triều, Huyện Thanh Trì, Hà Nội",Unknown,220000,Số sàn,Đã sử dụng,Xăng,135000000
2025-10-14,2021,Việt Nam,"Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",Sedan,79000,Tự động,Đã sử dụng,Xăng,545000000
2025-10-14,2025,Việt Nam,"Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",Coupe (2 cửa),6000,Tự động,Đã sử dụng,Điện,238000000
2025-10-14,2020,Nước khác,"Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",SUV / Cross over,80000,Tự động,Đã sử dụng,Xăng,456000000
2025-10-14,2024,Nước khác,"Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",SUV / Cross over,28000,Tự động,Đã sử dụng,Xăng,645000000
